"행정구역(시군구)별","연령별","항목","단위","2022.02 월",
"강남구","27세","여자인구수[명]","명","4109",
"강남구","28세","총인구수[명]","명","8200",
"강남구","28세","남자인구수[명]","명","3984",
"강남구","28세","여자인구수[명]","명","4216",
"강남구","29세","총인구수[명]","명","8292",
"강남구","29세","남자인구수[명]","명","3945",
"강남구","29세","여자인구수[명]","명","4347",
"강남구","30세","총인구수[명]","명","8354",
"강남구","30세","남자인구수[명]","명","3948",
"강남구","30세","여자인구수[명]","명","4406",
"강남구","31세","총인구수[명]","명","7746",
"강남구","31세","남자인구수[명]","명","3725",
"강남구","31세","여자인구수[명]","명","4021",
"강남구","32세","총인구수[명]","명","7672",
"강남구","32세","남자인구수[명]","명","3594",
"강남구","32세","여자인구수[명]","명","4078",
"강남구","33세","총인구수[명]","명","7384",
"강남구","33세","남자인구수[명]","명","3484",
"강남구","33세","여자인구수[명]","명","3900",
"강남구","34세","총인구수[명]","명","7132",
"강남구","34세","남자인구수[명]","명","3278",
"강남구","34세","여자인구수[명]","명","3854",
"강남구","35세","총인구수[명]","명","7230",
"강남구","35세","남자인구수[명]","명","3316",
"강남구","35세","여자인구수[명]","명","3914",
"강남구","36세","총인구수[명]","명","7358",
"강남구","36세","남자인구수[명]","명","3357",
"강남구","36세","여자인구수[명]","명","4001",
"강남구","37세","총인구수[명]","명","7287",
"강남구","37세","남자인구수[명]","명","3280",
"강남구","37세","여자인구수[명]","명","4007",
"강남구","38세","총인구수[명]","명","8253",
"강남구","38세","남자인구수[명]","명","3746",
"강남구","38세","여자인구수[명]","명","4507",
"강남구","39세","총인구수[명]","명","8840",
"강남구","39세","남자인구수[명]","명","3932",
"강남구","39세","여자인구수[명]","명","4908",
"강남구","40세","총인구수[명]","명","9439",
"강남구","40세","남자인구수[명]","명","4215",
"강남구","40세","여자인구수[명]","명","5224",
"강남구","41세","총인구수[명]","명","9407",
"강남구","41세","남자인구수[명]","명","4207",
"강남구","41세","여자인구수[명]","명","5200",
"강남구","42세","총인구수[명]","명","10017",
"강남구","42세","남자인구수[명]","명","4508",
"강남구","42세","여자인구수[명]","명","5509",
"강남구","43세","총인구수[명]","명","9099",
"강남구","43세","남자인구수[명]","명","4078",
"강남구","43세","여자인구수[명]","명","5021",
"강남구","44세","총인구수[명]","명","9662",
"강남구","44세","남자인구수[명]","명","4371",
"강남구","44세","여자인구수[명]","명","5291",
"강남구","45세","총인구수[명]","명","9702",
"강남구","45세","남자인구수[명]","명","4433",
"강남구","45세","여자인구수[명]","명","5269",
"강남구","46세","총인구수[명]","명","9737",
"강남구","46세","남자인구수[명]","명","4581",
"강남구","46세","여자인구수[명]","명","5156",
"강남구","47세","총인구수[명]","명","10109",
"강남구","47세","남자인구수[명]","명","4766",
"강남구","47세","여자인구수[명]","명","5343",
"강남구","48세","총인구수[명]","명","10261",
"강남구","48세","남자인구수[명]","명","4832",
"강남구","48세","여자인구수[명]","명","5429",
"강남구","49세","총인구수[명]","명","10504",
"강남구","49세","남자인구수[명]","명","5138",
"강남구","49세","여자인구수[명]","명","5366",
"강남구","50세","총인구수[명]","명","10669",
"강남구","50세","남자인구수[명]","명","5373",
"강남구","50세","여자인구수[명]","명","5296",
"강남구","51세","총인구수[명]","명","10306",
"강남구","51세","남자인구수[명]","명","5145",
"강남구","51세","여자인구수[명]","명","5161",
"강남구","52세","총인구수[명]","명","9739",
"강남구","52세","남자인구수[명]","명","4988",
"강남구","52세","여자인구수[명]","명","4751",
"강남구","53세","총인구수[명]","명","8783",
"강남구","53세","남자인구수[명]","명","4489",
"강남구","53세","여자인구수[명]","명","4294",
"강남구","54세","총인구수[명]","명","7949",
"강남구","54세","남자인구수[명]","명","3935",
"강남구","54세","여자인구수[명]","명","4014",
"강남구","55세","총인구수[명]","명","6926",
"강남구","55세","남자인구수[명]","명","3545",
"강남구","55세","여자인구수[명]","명","3381",
"강남구","56세","총인구수[명]","명","7275",
"강남구","56세","남자인구수[명]","명","3635",
"강남구","56세","여자인구수[명]","명","3640",
"강남구","57세","총인구수[명]","명","7160",
"강남구","57세","남자인구수[명]","명","3516",
"강남구","57세","여자인구수[명]","명","3644",
"강남구","58세","총인구수[명]","명","6863",
"강남구","58세","남자인구수[명]","명","3383",
"강남구","58세","여자인구수[명]","명","3480",
"강남구","59세","총인구수[명]","명","6512",
"강남구","59세","남자인구수[명]","명","3246",
"강남구","59세","여자인구수[명]","명","3266",
"강남구","60세","총인구수[명]","명","6708",
"강남구","60세","남자인구수[명]","명","3272",
"강남구","60세","여자인구수[명]","명","3436",
"강남구","61세","총인구수[명]","명","6902",
"강남구","61세","남자인구수[명]","명","3252",
"강남구","61세","여자인구수[명]","명","3650",
"강남구","62세","총인구수[명]","명","6567",
"강남구","62세","남자인구수[명]","명","3028",
"강남구","62세","여자인구수[명]","명","3539",
"강남구","63세","총인구수[명]","명","6305",
"강남구","63세","남자인구수[명]","명","2865",
"강남구","63세","여자인구수[명]","명","3440",
"강남구","64세","총인구수[명]","명","6492",
"강남구","64세","남자인구수[명]","명","3039",
"강남구","64세","여자인구수[명]","명","3453",
"강남구","65세","총인구수[명]","명","6146",
"강남구","65세","남자인구수[명]","명","2784",
"강남구","65세","여자인구수[명]","명","3362",
"강남구","66세","총인구수[명]","명","6262",
"강남구","66세","남자인구수[명]","명","2788",
"강남구","66세","여자인구수[명]","명","3474",
"강남구","67세","총인구수[명]","명","5776",
"강남구","67세","남자인구수[명]","명","2620",
"강남구","67세","여자인구수[명]","명","3156",
"강남구","68세","총인구수[명]","명","5069",
"강남구","68세","남자인구수[명]","명","2246",
"강남구","68세","여자인구수[명]","명","2823",
"강남구","69세","총인구수[명]","명","5452",
"강남구","69세","남자인구수[명]","명","2478",
"강남구","69세","여자인구수[명]","명","2974",
"강남구","70세","총인구수[명]","명","3823",
"강남구","70세","남자인구수[명]","명","1769",
"강남구","70세","여자인구수[명]","명","2054",
"강남구","71세","총인구수[명]","명","4062",
"강남구","71세","남자인구수[명]","명","1855",
"강남구","71세","여자인구수[명]","명","2207",
"강남구","72세","총인구수[명]","명","4252",
"강남구","72세","남자인구수[명]","명","1887",
"강남구","72세","여자인구수[명]","명","2365",
"강남구","73세","총인구수[명]","명","4184",
"강남구","73세","남자인구수[명]","명","1994",
"강남구","73세","여자인구수[명]","명","2190",
"강남구","74세","총인구수[명]","명","4062",
"강남구","74세","남자인구수[명]","명","1868",
"강남구","74세","여자인구수[명]","명","2194",
"강남구","75세","총인구수[명]","명","3867",
"강남구","75세","남자인구수[명]","명","1796",
"강남구","75세","여자인구수[명]","명","2071",
"강남구","76세","총인구수[명]","명","2787",
"강남구","76세","남자인구수[명]","명","1365",
"강남구","76세","여자인구수[명]","명","1422",
"강남구","77세","총인구수[명]","명","2848",
"강남구","77세","남자인구수[명]","명","1398",
"강남구","77세","여자인구수[명]","명","1450",
"강남구","78세","총인구수[명]","명","2525",
"강남구","78세","남자인구수[명]","명","1208",
"강남구","78세","여자인구수[명]","명","1317",
"강남구","79세","총인구수[명]","명","2705",
"강남구","79세","남자인구수[명]","명","1374",
"강남구","79세","여자인구수[명]","명","1331",
"강남구","80세","총인구수[명]","명","2286",
"강남구","80세","남자인구수[명]","명","1088",
"강남구","80세","여자인구수[명]","명","1198",
"강남구","81세","총인구수[명]","명","1897",
"강남구","81세","남자인구수[명]","명","916",
"강남구","81세","여자인구수[명]","명","981",
"강남구","82세","총인구수[명]","명","1620",
"강남구","82세","남자인구수[명]","명","775",
"강남구","82세","여자인구수[명]","명","845",
"강남구","83세","총인구수[명]","명","1505",
"강남구","83세","남자인구수[명]","명","693",
"강남구","83세","여자인구수[명]","명","812",
"강남구","84세","총인구수[명]","명","1358",
"강남구","84세","남자인구수[명]","명","595",
"강남구","84세","여자인구수[명]","명","763",
"강남구","85세","총인구수[명]","명","1082",
"강남구","85세","남자인구수[명]","명","438",
"강남구","85세","여자인구수[명]","명","644",
"강남구","86세","총인구수[명]","명","1031",
"강남구","86세","남자인구수[명]","명","419",
"강남구","86세","여자인구수[명]","명","612",
"강남구","87세","총인구수[명]","명","835",
"강남구","87세","남자인구수[명]","명","286",
"강남구","87세","여자인구수[명]","명","549",
"강남구","88세","총인구수[명]","명","665",
"강남구","88세","남자인구수[명]","명","242",
"강남구","88세","여자인구수[명]","명","423",
"강남구","89세","총인구수[명]","명","581",
"강남구","89세","남자인구수[명]","명","181",
"강남구","89세","여자인구수[명]","명","400",
